video_id,class,label
21489,Sliding Two Fingers Left,9
101276,Drumming Fingers,0
122303,Pulling Two Fingers In,2
74079,Rolling Hand Forward,6
9620,Rolling Hand Backward,5
29923,Drumming Fingers,0
115,Swiping Right,15
12219,Zooming Out With Full Hand,23
83094,Sliding Two Fingers Up,11
28243,Drumming Fingers,0
48097,Sliding Two Fingers Down,8
17504,Sliding Two Fingers Down,8
53747,Pushing Hand Away,3
978,Drumming Fingers,0
30455,Sliding Two Fingers Up,11
142885,Drumming Fingers,0
107989,Shaking Hand,7
127936,Pushing Two Fingers Away,4
146049,Swiping Right,15
58284,Pushing Two Fingers Away,4
107753,Rolling Hand Forward,6
44740,Pushing Hand Away,3
2052,Swiping Left,14
128971,Zooming In With Two Fingers,22
147027,Rolling Hand Backward,5
77541,Pulling Hand In,1
16998,Zooming Out With Full Hand,23
136728,Pushing Two Fingers Away,4
117697,Zooming In With Two Fingers,22
76141,Turning Hand Counterclockwise,20
141866,Pulling Hand In,1
133243,Zooming In With Two Fingers,22
123111,Zooming In With Full Hand,21
61239,Rolling Hand Forward,6
77312,Thumb Up,18
80610,Turning Hand Clockwise,19
100692,Thumb Down,17
49739,Swiping Down,13
146610,Turning Hand Clockwise,19
88757,Turning Hand Counterclockwise,20
135249,Swiping Right,15
147558,Stop Sign,12
112720,Sliding Two Fingers Up,11
48307,Zooming Out With Full Hand,23
86417,Swiping Right,15
21763,Sliding Two Fingers Left,9
19699,Drumming Fingers,0
59968,Drumming Fingers,0
50294,Turning Hand Clockwise,19
119144,Turning Hand Counterclockwise,20
35457,Turning Hand Counterclockwise,20
34034,Zooming Out With Full Hand,23
38023,Swiping Down,13
85653,Rolling Hand Forward,6
18096,Pulling Hand In,1
141254,Stop Sign,12
10977,Rolling Hand Backward,5
147429,Pushing Hand Away,3
50881,Pulling Two Fingers In,2
120129,Zooming Out With Full Hand,23
114953,Pushing Hand Away,3
43881,Drumming Fingers,0
53638,Zooming Out With Full Hand,23
126625,Sliding Two Fingers Down,8
19929,Turning Hand Counterclockwise,20
113439,Turning Hand Clockwise,19
66201,Pushing Two Fingers Away,4
54593,Swiping Up,16
74470,Swiping Up,16
25773,Rolling Hand Forward,6
61256,Zooming In With Two Fingers,22
93297,Turning Hand Counterclockwise,20
140917,Thumb Up,18
144896,Zooming Out With Two Fingers,24
31566,Swiping Down,13
87408,Sliding Two Fingers Down,8
88568,Zooming Out With Full Hand,23
20404,Sliding Two Fingers Right,10
36245,Rolling Hand Backward,5
134791,Pushing Two Fingers Away,4
54285,Zooming In With Full Hand,21
81940,Zooming Out With Full Hand,23
55098,Sliding Two Fingers Down,8
142856,Zooming Out With Two Fingers,24
134487,Drumming Fingers,0
85230,Swiping Right,15
22740,Sliding Two Fingers Up,11
53230,Sliding Two Fingers Left,9
62045,Swiping Down,13
121548,Sliding Two Fingers Left,9
68766,Sliding Two Fingers Down,8
88512,Zooming In With Two Fingers,22
46826,Shaking Hand,7
48730,Stop Sign,12
44384,Thumb Down,17
119082,Rolling Hand Backward,5
28283,Rolling Hand Forward,6
129641,Drumming Fingers,0
98182,Turning Hand Counterclockwise,20
5498,Stop Sign,12
64711,Thumb Down,17
146755,Thumb Down,17
33177,Pulling Two Fingers In,2
9580,Zooming In With Two Fingers,22
141377,Rolling Hand Backward,5
136231,Thumb Down,17
42307,Swiping Down,13
102006,Pulling Two Fingers In,2
105776,Sliding Two Fingers Up,11
32779,Sliding Two Fingers Left,9
79333,Rolling Hand Backward,5
91098,Sliding Two Fingers Right,10
115410,Drumming Fingers,0
90835,Sliding Two Fingers Down,8
16742,Pushing Hand Away,3
113089,Turning Hand Counterclockwise,20
9771,Swiping Right,15
127382,Shaking Hand,7
88235,Thumb Up,18
16671,Rolling Hand Backward,5
61985,Pushing Hand Away,3
49488,Stop Sign,12
18395,Swiping Down,13
56405,Swiping Right,15
131791,Sliding Two Fingers Down,8
15684,Swiping Down,13
72408,Sliding Two Fingers Right,10
139353,Zooming Out With Two Fingers,24
25231,Sliding Two Fingers Down,8
3096,Zooming In With Full Hand,21
42076,Rolling Hand Backward,5
84788,Zooming In With Full Hand,21
4743,Sliding Two Fingers Right,10
85012,Rolling Hand Backward,5
33548,Thumb Down,17
50875,Turning Hand Counterclockwise,20
77549,Drumming Fingers,0
77757,Pushing Hand Away,3
31917,Zooming In With Full Hand,21
9923,Swiping Left,14
563,Pulling Two Fingers In,2
113192,Swiping Up,16
107835,Sliding Two Fingers Down,8
134932,Shaking Hand,7
32476,Swiping Up,16
134234,Zooming Out With Full Hand,23
136048,Turning Hand Counterclockwise,20
125145,Sliding Two Fingers Down,8
146023,Rolling Hand Backward,5
124042,Swiping Down,13
83459,Drumming Fingers,0
67016,Drumming Fingers,0
23851,Pulling Two Fingers In,2
128963,Thumb Up,18
107971,Turning Hand Counterclockwise,20
118977,Shaking Hand,7
111493,Sliding Two Fingers Left,9
19777,Sliding Two Fingers Right,10
78642,Swiping Right,15
106288,Pulling Two Fingers In,2
72027,Swiping Up,16
89444,Drumming Fingers,0
56755,Sliding Two Fingers Right,10
145462,Stop Sign,12
143810,Rolling Hand Forward,6
101573,Zooming Out With Two Fingers,24
25533,Stop Sign,12
136662,Rolling Hand Backward,5
112722,Rolling Hand Backward,5
35052,Stop Sign,12
91195,Sliding Two Fingers Right,10
54656,Rolling Hand Forward,6
111513,Sliding Two Fingers Left,9
83808,Zooming In With Full Hand,21
99660,Thumb Up,18
14335,Sliding Two Fingers Down,8
2986,Zooming In With Two Fingers,22
67724,Zooming In With Two Fingers,22
52764,Drumming Fingers,0
12246,Turning Hand Clockwise,19
135846,Zooming In With Two Fingers,22
114584,Rolling Hand Forward,6
10820,Turning Hand Clockwise,19
15324,Stop Sign,12
82747,Stop Sign,12
134551,Sliding Two Fingers Right,10
118411,Rolling Hand Backward,5
139085,Swiping Up,16
8403,Zooming In With Two Fingers,22
106438,Swiping Down,13
61254,Sliding Two Fingers Right,10
1892,Pulling Hand In,1
104493,Zooming In With Full Hand,21
16271,Zooming Out With Full Hand,23
28255,Zooming Out With Full Hand,23
43476,Sliding Two Fingers Down,8
142047,Thumb Up,18
95147,Sliding Two Fingers Down,8
88212,Swiping Right,15
73722,Swiping Right,15
79063,Sliding Two Fingers Left,9
29677,Sliding Two Fingers Down,8
68987,Swiping Down,13
6034,Zooming In With Full Hand,21
33805,Pulling Two Fingers In,2
37071,Sliding Two Fingers Up,11
140956,Swiping Down,13
53669,Pulling Two Fingers In,2
147622,Sliding Two Fingers Left,9
10069,Pushing Hand Away,3
145588,Turning Hand Clockwise,19
44948,Sliding Two Fingers Right,10
127069,Turning Hand Clockwise,19
124961,Swiping Up,16
12192,Swiping Right,15
77886,Sliding Two Fingers Left,9
123514,Pulling Hand In,1
58035,Sliding Two Fingers Left,9
25050,Zooming In With Full Hand,21
86894,Zooming In With Full Hand,21
74671,Sliding Two Fingers Right,10
132738,Shaking Hand,7
65284,Turning Hand Clockwise,19
104186,Zooming In With Two Fingers,22
114236,Shaking Hand,7
55015,Pulling Two Fingers In,2
20724,Shaking Hand,7
7485,Shaking Hand,7
139011,Swiping Right,15
123060,Drumming Fingers,0
86776,Sliding Two Fingers Up,11
143114,Swiping Left,14
15313,Turning Hand Clockwise,19
53245,Stop Sign,12
88691,Swiping Down,13
94225,Stop Sign,12
32854,Drumming Fingers,0
114841,Pushing Two Fingers Away,4
146186,Zooming In With Two Fingers,22
51592,Zooming In With Two Fingers,22
105710,Swiping Up,16
72277,Sliding Two Fingers Down,8
88312,Swiping Right,15
28555,Zooming Out With Two Fingers,24
86020,Sliding Two Fingers Right,10
24783,Zooming In With Two Fingers,22
31264,Swiping Down,13
13720,Shaking Hand,7
100565,Zooming Out With Full Hand,23
140856,Zooming Out With Two Fingers,24
141716,Zooming In With Full Hand,21
106128,Thumb Up,18
91550,Zooming In With Full Hand,21
61420,Shaking Hand,7
137896,Rolling Hand Forward,6
51033,Zooming Out With Full Hand,23
61435,Thumb Up,18
5597,Pulling Hand In,1
88684,Shaking Hand,7
103833,Zooming Out With Full Hand,23
100389,Zooming Out With Full Hand,23
141031,Swiping Right,15
62037,Sliding Two Fingers Up,11
3986,Zooming In With Two Fingers,22
139457,Zooming Out With Two Fingers,24
23445,Swiping Down,13
1675,Drumming Fingers,0
62941,Swiping Down,13
36507,Zooming In With Full Hand,21
17000,Swiping Left,14
110763,Rolling Hand Forward,6
38931,Zooming Out With Two Fingers,24
125210,Sliding Two Fingers Right,10
108665,Swiping Down,13
92128,Pulling Hand In,1
36954,Zooming In With Two Fingers,22
25587,Thumb Down,17
133113,Pulling Hand In,1
46675,Zooming In With Full Hand,21
102399,Zooming Out With Two Fingers,24
23027,Pulling Hand In,1
11347,Thumb Down,17
17122,Swiping Down,13
34321,Pushing Hand Away,3
65798,Thumb Down,17
78449,Swiping Down,13
113700,Zooming Out With Two Fingers,24
131162,Rolling Hand Backward,5
123196,Pulling Two Fingers In,2
3276,Zooming Out With Full Hand,23
80133,Pushing Hand Away,3
45447,Thumb Down,17
28806,Pulling Hand In,1
47094,Swiping Right,15
132022,Pushing Two Fingers Away,4
93997,Rolling Hand Backward,5
136637,Drumming Fingers,0
62367,Sliding Two Fingers Right,10
109397,Zooming Out With Full Hand,23
80783,Swiping Down,13
128535,Turning Hand Clockwise,19
9606,Zooming In With Two Fingers,22
136500,Swiping Up,16
107915,Zooming Out With Two Fingers,24
96238,Sliding Two Fingers Left,9
16228,Zooming In With Full Hand,21
17397,Drumming Fingers,0
102410,Sliding Two Fingers Right,10
138402,Swiping Down,13
39432,Stop Sign,12
68594,Swiping Right,15
100236,Thumb Down,17
87838,Stop Sign,12
23004,Zooming Out With Two Fingers,24
110558,Sliding Two Fingers Left,9
139172,Sliding Two Fingers Right,10
46806,Pulling Two Fingers In,2
109821,Zooming In With Two Fingers,22
101000,Zooming In With Full Hand,21
30153,Swiping Up,16
84493,Swiping Left,14
133280,Shaking Hand,7
31163,Shaking Hand,7
39365,Zooming Out With Full Hand,23
51265,Sliding Two Fingers Right,10
31317,Zooming In With Full Hand,21
117085,Rolling Hand Forward,6
5877,Zooming In With Two Fingers,22
67753,Sliding Two Fingers Right,10
85969,Swiping Up,16
32966,Thumb Up,18
15276,Sliding Two Fingers Right,10
139338,Thumb Up,18
50300,Pushing Two Fingers Away,4
83827,Turning Hand Counterclockwise,20
99921,Pulling Hand In,1
30621,Thumb Up,18
122703,Swiping Up,16
43696,Pushing Two Fingers Away,4
511,Pulling Two Fingers In,2
113795,Zooming Out With Two Fingers,24
65154,Shaking Hand,7
145916,Turning Hand Clockwise,19
8518,Swiping Down,13
132214,Shaking Hand,7
25020,Thumb Down,17
1731,Zooming Out With Full Hand,23
74946,Turning Hand Counterclockwise,20
97844,Turning Hand Counterclockwise,20
37987,Turning Hand Clockwise,19
141179,Stop Sign,12
115583,Sliding Two Fingers Left,9
139646,Sliding Two Fingers Right,10
106514,Swiping Up,16
7646,Swiping Left,14
86157,Turning Hand Counterclockwise,20
42525,Pulling Hand In,1
115936,Shaking Hand,7
21553,Turning Hand Clockwise,19
20949,Drumming Fingers,0
120916,Pulling Two Fingers In,2
26839,Drumming Fingers,0
41782,Zooming Out With Full Hand,23
82464,Swiping Up,16
48406,Swiping Right,15
82584,Zooming In With Full Hand,21
139392,Shaking Hand,7
51018,Thumb Up,18
109132,Drumming Fingers,0
142279,Sliding Two Fingers Down,8
113175,Thumb Down,17
106759,Swiping Up,16
84687,Zooming In With Full Hand,21
89359,Swiping Left,14
102675,Turning Hand Counterclockwise,20
120622,Swiping Right,15
11416,Rolling Hand Forward,6
22613,Thumb Up,18
113464,Zooming Out With Two Fingers,24
104548,Drumming Fingers,0
106879,Swiping Left,14
27702,Swiping Up,16
109980,Pulling Two Fingers In,2
62619,Zooming In With Full Hand,21
37948,Swiping Right,15
64085,Thumb Down,17
50454,Zooming Out With Full Hand,23
53143,Swiping Up,16
88884,Sliding Two Fingers Right,10
3694,Zooming In With Two Fingers,22
29978,Swiping Left,14
65170,Zooming Out With Two Fingers,24
108300,Swiping Down,13
117861,Pulling Hand In,1
118616,Pushing Two Fingers Away,4
6435,Sliding Two Fingers Down,8
130230,Sliding Two Fingers Right,10
66961,Zooming In With Two Fingers,22
2873,Thumb Up,18
97489,Sliding Two Fingers Right,10
82309,Sliding Two Fingers Down,8
123089,Pulling Hand In,1
13391,Shaking Hand,7
10863,Sliding Two Fingers Right,10
106375,Zooming Out With Full Hand,23
17375,Pulling Two Fingers In,2
113429,Sliding Two Fingers Up,11
56255,Thumb Down,17
2013,Zooming Out With Full Hand,23
141873,Rolling Hand Forward,6
14631,Sliding Two Fingers Right,10
130489,Pushing Hand Away,3
41350,Swiping Left,14
70999,Drumming Fingers,0
120899,Swiping Down,13
51625,Swiping Right,15
16801,Sliding Two Fingers Down,8
85998,Swiping Down,13
13877,Pushing Two Fingers Away,4
47739,Zooming In With Full Hand,21
127395,Thumb Up,18
115829,Zooming Out With Full Hand,23
113254,Pulling Two Fingers In,2
128066,Sliding Two Fingers Down,8
49280,Thumb Up,18
84305,Pushing Two Fingers Away,4
16266,Sliding Two Fingers Down,8
60987,Thumb Down,17
139927,Pushing Two Fingers Away,4
61978,Rolling Hand Forward,6
62113,Sliding Two Fingers Left,9
3217,Turning Hand Clockwise,19
133766,Thumb Down,17
2730,Rolling Hand Backward,5
6126,Swiping Up,16
21704,Stop Sign,12
35206,Pushing Two Fingers Away,4
77239,Zooming In With Full Hand,21
31074,Zooming In With Two Fingers,22
147197,Swiping Left,14
12506,Sliding Two Fingers Right,10
32006,Zooming In With Full Hand,21
115159,Sliding Two Fingers Right,10
90579,Thumb Down,17
130182,Swiping Right,15
141283,Zooming In With Full Hand,21
145399,Zooming Out With Two Fingers,24
110261,Pushing Two Fingers Away,4
145434,Swiping Up,16
8559,Turning Hand Clockwise,19
1822,Sliding Two Fingers Left,9
80858,Sliding Two Fingers Up,11
99613,Zooming Out With Full Hand,23
125153,Sliding Two Fingers Down,8
135992,Pushing Hand Away,3
125466,Swiping Right,15
64911,Pulling Hand In,1
124231,Shaking Hand,7
105219,Shaking Hand,7
10545,Rolling Hand Backward,5
114882,Zooming Out With Two Fingers,24
12039,Pushing Two Fingers Away,4
97618,Swiping Up,16
117588,Swiping Left,14
794,Rolling Hand Forward,6
2680,Sliding Two Fingers Left,9
60277,Stop Sign,12
25228,Pulling Hand In,1
67034,Thumb Up,18
26155,Pulling Two Fingers In,2
136916,Sliding Two Fingers Up,11
84461,Pulling Hand In,1
36816,Zooming Out With Two Fingers,24
72754,Sliding Two Fingers Right,10
10724,Pulling Hand In,1
59047,Sliding Two Fingers Right,10
672,Pushing Two Fingers Away,4
47222,Swiping Down,13
2767,Zooming Out With Two Fingers,24
13654,Sliding Two Fingers Right,10
119832,Sliding Two Fingers Up,11
19271,Thumb Up,18
140680,Swiping Right,15
142035,Drumming Fingers,0
58357,Zooming Out With Full Hand,23
16099,Swiping Left,14
56816,Rolling Hand Forward,6
3718,Swiping Left,14
128608,Swiping Up,16
71898,Sliding Two Fingers Right,10
101203,Thumb Down,17
125800,Zooming Out With Full Hand,23
71649,Swiping Left,14
45311,Swiping Down,13
65024,Pushing Two Fingers Away,4
132634,Sliding Two Fingers Right,10
15022,Swiping Down,13
48692,Turning Hand Clockwise,19
75116,Swiping Left,14
128176,Pushing Two Fingers Away,4
58027,Swiping Left,14
24578,Turning Hand Clockwise,19
146280,Zooming Out With Full Hand,23
64550,Zooming Out With Two Fingers,24
115333,Shaking Hand,7
79306,Zooming In With Two Fingers,22
109573,Pulling Hand In,1
131136,Zooming In With Full Hand,21
85606,Rolling Hand Forward,6
39989,Turning Hand Clockwise,19
138510,Sliding Two Fingers Right,10
48813,Rolling Hand Backward,5
120029,Sliding Two Fingers Left,9
7254,Sliding Two Fingers Right,10
118776,Swiping Down,13
104471,Pulling Two Fingers In,2
41912,Turning Hand Clockwise,19
115086,Zooming In With Full Hand,21
147179,Stop Sign,12
90628,Shaking Hand,7
95457,Swiping Right,15
124302,Rolling Hand Forward,6
134501,Sliding Two Fingers Up,11
44209,Pulling Hand In,1
75458,Zooming In With Two Fingers,22
43811,Rolling Hand Forward,6
56916,Rolling Hand Backward,5
52941,Pushing Two Fingers Away,4
102387,Sliding Two Fingers Left,9
37229,Turning Hand Clockwise,19
65889,Turning Hand Clockwise,19
101280,Pushing Two Fingers Away,4
142879,Thumb Up,18
16465,Zooming In With Full Hand,21
134042,Rolling Hand Forward,6
147537,Swiping Right,15
2834,Drumming Fingers,0
38247,Swiping Left,14
107224,Rolling Hand Forward,6
56233,Pushing Two Fingers Away,4
78104,Shaking Hand,7
139419,Swiping Up,16
111177,Zooming In With Full Hand,21
132729,Sliding Two Fingers Up,11
94624,Turning Hand Counterclockwise,20
136234,Rolling Hand Backward,5
70764,Pulling Two Fingers In,2
116389,Pushing Two Fingers Away,4
67609,Stop Sign,12
47,Swiping Right,15
101341,Rolling Hand Forward,6
80603,Swiping Left,14
79365,Zooming Out With Full Hand,23
93028,Sliding Two Fingers Right,10
129611,Thumb Up,18
141073,Swiping Left,14
138157,Turning Hand Counterclockwise,20
17321,Zooming Out With Full Hand,23
102457,Sliding Two Fingers Up,11
1949,Thumb Down,17
117095,Thumb Up,18
42405,Zooming In With Full Hand,21
57494,Zooming Out With Full Hand,23
43244,Rolling Hand Forward,6
50891,Sliding Two Fingers Right,10
107194,Pushing Two Fingers Away,4
60687,Pushing Hand Away,3
43737,Stop Sign,12
73205,Sliding Two Fingers Down,8
43157,Pushing Hand Away,3
143137,Zooming Out With Two Fingers,24
113206,Thumb Up,18
16655,Swiping Left,14
74335,Thumb Down,17
6799,Swiping Left,14
128265,Pushing Hand Away,3
102957,Swiping Up,16
46853,Thumb Down,17
56202,Turning Hand Clockwise,19
130921,Turning Hand Counterclockwise,20
80461,Turning Hand Clockwise,19
52236,Thumb Down,17
13465,Swiping Left,14
105664,Thumb Down,17
146080,Sliding Two Fingers Right,10
73944,Swiping Down,13
40432,Pulling Two Fingers In,2
8984,Thumb Down,17
33013,Rolling Hand Forward,6
55791,Swiping Left,14
99135,Pulling Two Fingers In,2
40140,Zooming In With Full Hand,21
85107,Zooming Out With Full Hand,23
21809,Shaking Hand,7
10840,Rolling Hand Forward,6
94130,Sliding Two Fingers Down,8
6437,Swiping Down,13
60275,Drumming Fingers,0
18685,Stop Sign,12
97728,Sliding Two Fingers Right,10
20216,Pulling Hand In,1
9860,Pulling Two Fingers In,2
49754,Pulling Hand In,1
94247,Sliding Two Fingers Up,11
60489,Sliding Two Fingers Left,9
49881,Zooming Out With Two Fingers,24
39999,Rolling Hand Backward,5
107,Swiping Left,14
91828,Swiping Left,14
6190,Pushing Two Fingers Away,4
31237,Drumming Fingers,0
55725,Zooming Out With Two Fingers,24
111010,Rolling Hand Backward,5
79188,Turning Hand Counterclockwise,20
124641,Zooming Out With Full Hand,23
99689,Thumb Down,17
79075,Sliding Two Fingers Down,8
90478,Thumb Down,17
12741,Zooming In With Full Hand,21
47352,Stop Sign,12
117358,Swiping Up,16
91570,Swiping Up,16
25543,Zooming In With Two Fingers,22
31733,Thumb Down,17
27722,Pushing Hand Away,3
61862,Zooming In With Full Hand,21
14426,Pushing Two Fingers Away,4
47892,Sliding Two Fingers Left,9
14248,Pushing Two Fingers Away,4
14719,Pushing Hand Away,3
16184,Sliding Two Fingers Right,10
75168,Swiping Up,16
32785,Sliding Two Fingers Down,8
88501,Pulling Hand In,1
65050,Zooming Out With Full Hand,23
134329,Turning Hand Clockwise,19
46058,Pulling Two Fingers In,2
25225,Pulling Two Fingers In,2
42328,Stop Sign,12
54789,Swiping Up,16
104664,Pushing Hand Away,3
35111,Drumming Fingers,0
19668,Drumming Fingers,0
124580,Swiping Down,13
62089,Sliding Two Fingers Up,11
52198,Pulling Two Fingers In,2
56740,Stop Sign,12
49066,Shaking Hand,7
60455,Pulling Two Fingers In,2
80050,Turning Hand Clockwise,19
83870,Zooming In With Full Hand,21
44814,Turning Hand Counterclockwise,20
102685,Rolling Hand Backward,5
84588,Sliding Two Fingers Left,9
81349,Sliding Two Fingers Down,8
122032,Sliding Two Fingers Left,9
147818,Turning Hand Counterclockwise,20
105470,Thumb Up,18
114845,Thumb Up,18
